t,Noise,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Monochromatic,Coalescing,Coalescing,Coalescing,Coalescing,Coalescing,Coalescing,Coalescing,Burst,Burst,Burst,Burst,Burst,Burst,Burst,Burst,Burst,Burst
0.13013013013013014,0,0.3419754246519828,0.45879609431968327,0.48154461928399084,0.489590669416729,0.493329667777246,0.49536466852309696,0.49659305149075184,0.49739085974129266,0.49793808036022297,0.49832962679767645,0.21303633280864387,0.590749546757287,0.15509167872555873,0.30168050622004877,-0.5557208001684708,0.46062689536948653,-0.4632530270347483,3.2946005930798363e-15,4.480044259744457e-09,2.825698950285607e-06,8.820431041476124e-05,0.0006719564457289894,-3.2946005930798363e-15,-4.480044259744457e-09,-2.825698950285607e-06,-8.820431041476124e-05,-0.0006719564457289894
0.14014014014014015,0,0.31837264271253024,0.45231975490589904,0.47861731145770114,0.48793435903456805,0.492266748387471,0.4946254419906292,0.49604946393058424,0.4969744357194261,0.4976089240356817,0.49806293487557146,0.2518182229854085,0.5932492495263493,0.17493785838837103,0.3061840322825651,-0.5545754528844877,0.46020665480476564,-0.45801565193354465,3.771811349329385e-15,4.83423322979057e-09,2.9667085205500707e-06,9.123817856698498e-05,0.0006888607252850811,-3.771811349329385e-15,-4.83423322979057e-09,-2.9667085205500707e-06,-9.123817856698498e-05,-0.0006888607252850811
0.15015015015015015,0,0.29351087351540933,0.44539613646601417,0.47547964577016266,0.4861574170127445,0.49112593867087406,0.49383186556007164,0.49546583077612216,0.49652729457018385,0.49725546637603285,0.4977765408973373,0.28447857051121334,0.5957067235757876,0.1943785559361459,0.3051799525853819,-0.5533974204127926,0.4594330544407778,-0.4527110433705082,4.316942605377394e-15,5.2156074816899e-09,3.1144427435683705e-06,9.436983258110721e-05,0.0007061541612019528,-4.316942605377394e-15,-5.2156074816899e-09,-3.1144427435683705e-06,-9.436983258110721e-05,-0.0007061541612019528
0.16016016016016016,0,0.2674884315714259,0.4380320854604791,0.472133001261848,0.4842602826632799,0.48990741913536473,0.49298402643033173,0.4948421991435067,0.49604946393058424,0.49687772464280977,0.4974704561919644,0.31019793668757495,0.5981216626827098,0.21336423531030374,0.298676252457167,-0.5521867095009941,0.4583060382788948,-0.4473397956143007,4.939485414481993e-15,5.626187552359101e-09,3.2692061475706308e-06,9.760218556613144e-05,0.000723844732697393,-4.939485414481993e-15,-5.626187552359101e-09,-3.2692061475706308e-06,-9.760218556613144e-05,-0.000723844732697393
0.17017017017017017,0,0.2404082212084824,0.43023488387405384,0.46857884882184586,0.4822434250132535,0.4886113825847128,0.49208201776275207,0.49417861937791746,0.4955409733345098,0.496475717283488,0.49714469286735646,0.3283243034438058,0.6004937626110343,0.23184629276478033,0.2867801086457216,-0.5509433287504287,0.4568258213904817,-0.4419025135188511,5.650231748227153e-15,6.0681389524153796e-09,3.43131624410104e-06,0.00010093822913539383,0.0007419405574244672,-5.650231748227153e-15,-6.0681389524153796e-09,-3.43131624410104e-06,-0.00010093822913539383,-0.0007419405574244672
0.18018018018018017,0,0.21237732964202397,0.42201224201497517,0.4648187505413886,0.48010734268884475,0.4872380340880416,0.49112593867087406,0.49347514504950823,0.4950018542108819,0.49604946393058424,0.49679926380985145,0.33839002870572815,0.6028227211444634,0.24977718305952343,0.26969630591289884,-0.5496672886221812,0.4549928907114571,-0.4363998124794972,6.461449223076469e-15,6.543782169402855e-09,3.6011040427793162e-06,0.00010438103524862421,0.0007604498932589151,-6.461449223076469e-15,-6.543782169402855e-09,-3.6011040427793162e-06,-0.00010438103524862421,-0.0007604498932589151
0.19019019019019018,0,0.1835066035044827,0.4133722908905732,0.4608543590272946,0.4778525637920585,0.4857875909473801,0.49011589420954677,0.49273183294908235,0.49443213988171786,0.4955989854006978,0.49643418268371187,0.3401243678718186,0.6051082381195204,0.26711054385361693,0.24772388377588295,-0.5483586014430333,0.45280800563183254,-0.43083231838754077,7.38707879553426e-15,7.055603331579584e-09,3.778914584685238e-06,0.00010793375808860624,0.0007793811400949871,-7.38707879553426e-15,-7.055603331579584e-09,-3.778914584685238e-06,-0.00010793375808860624,-0.0007793811400949871
0.20020020020020018,0,0.15391021050831397,0.40432357416687753,0.4566874166756288,0.47547964577016266,0.4842602826632799,0.48905199536338384,0.491948743083508,0.49383186556007164,0.4951243036934939,0.49604946393058424,0.33346121702886283,0.6073500154586541,0.2838013179734119,0.2212510647235714,-0.547017281411332,0.45027219837870935,-0.42520066758318775,8.442958377129762e-15,7.606265573745531e-09,3.9651074949611e-06,0.00011159963597282094,0.0007987428416493787,-8.442958377129762e-15,-7.606265573745531e-09,-3.9651074949611e-06,-0.00011159963597282094,-0.0007987428416493787
0.21021021021021022,0,0.12370518797600126,0.394875039720163,0.45231975490589904,0.4729891752778712,0.4826563508985017,0.48793435903456805,0.49112593867087406,0.49320106834785726,0.4946254419906292,0.4956451227689277,0.3185418484578338,0.6095477572034104,0.29980587323331903,0.19074854663642968,-0.5456433446027862,0.4473867741913512,-0.41950550680690013,9.647075690520397e-15,8.198621149047953e-09,4.160057555242689e-06,0.00011538199330045453,0.0008185436872728986,-9.647075690520397e-15,-8.198621149047953e-09,-4.160057555242689e-06,-0.00011538199330045453,-0.0008185436872728986
0.22022022022022023,0,0.09301098002234601,0.3850360307887906,0.44775329335612635,0.47038176803230547,0.4809760494397774,0.4867631080300063,0.4902634861353863,0.49253978723355574,0.49410242465461973,0.4952211751934123,0.2957125307900768,0.6117011695476628,0.31508211948999987,0.15676127225888123,-0.5442368089761824,0.4441533112871051,-0.4137474931491411,1.1019854103303801e-14,8.835724333290437e-09,4.3641552965451725e-06,0.00011928424253515306,0.0008387925137695128,-1.1019854103303801e-14,-8.835724333290437e-09,-4.3641552965451725e-06,-0.00011928424253515306,-0.0008387925137695128
0.23023023023023023,0,0.06194896521922761,0.3748162767340913,0.44299003903914136,0.4676580686607715,0.47921964415765433,0.48553837104783526,0.4893614551020051,0.49184806308980505,0.49355527722765125,0.494777637974286,0.26551705193801,0.6138099608709086,0.3295896226147348,0.11989881685907443,-0.5427976943790245,0.4405736606171042,-0.4079272939985151,1.2584475641996988e-14,9.520845171006113e-09,4.577807613246672e-06,0.00012330988622388821,0.000859498307222367,-1.2584475641996988e-14,-9.520845171006113e-09,-4.577807613246672e-06,-0.00012330988622388821,-0.000859498307222367
0.24024024024024024,0,0.03064197661065819,0.36422588341943046,0.4380320854604791,0.46481875054138855,0.47738741296442677,0.4842602826632799,0.4884199183908251,0.49112593867087406,0.49298402643033173,0.4943145286567113,0.22868428957098838,0.6158738417716195,0.34328971507345457,0.08082456113463608,-0.5413260225530947,0.4366499454108226,-0.4020455869883068,1.436724591108813e-14,1.0257484115436477e-08,4.801438398828609e-06,0.00012746251905230727,0.000880670204826399,-1.436724591108813e-14,-1.0257484115436477e-08,-4.801438398828609e-06,-0.00012746251905230727,-0.000880670204826399
0.2502502502502503,0,-0.000786184023792318,0.3532753232169662,0.432881611698259,0.4618645156366113,0.47547964577016266,0.4829289833138665,0.48743895201119586,0.4903734586100198,0.4923887001603864,0.49383186556007164,0.18611109830078454,0.6178925251006548,0.3561456028095998,0.040243839496003894,-0.5398218171399339,0.43238456050872637,-0.39610305994139705,1.639800622775112e-14,1.1049387617597294e-08,5.0354892040487905e-06,0.0001317458299369268,0.0009023174967271479,-1.639800622775112e-14,-1.1049387617597294e-08,-5.0354892040487905e-06,-0.0001317458299369268,-0.0009023174967271479
0.2602602602602603,0,-0.03221123573638414,0.3419754246519828,0.4275408814454548,0.45879609431968327,0.47349664443683165,0.48154461928399084,0.4864186351555861,0.489590669416729,0.4917693274912954,0.493329667777246,0.1388409017618614,0.6198657259947283,0.3681224681313388,-0.0011087263608519928,-0.5382851036862438,0.42778017148241004,-0.3901004108135929,1.8710598939184797e-14,1.1900564722814757e-08,5.280419918240033e-06,0.00013616360415452281,0.0009244496278653226,-1.8710598939184797e-14,-1.1900564722814757e-08,-5.280419918240033e-06,-0.00013616360415452281,-0.0009244496278653226
0.2702702702702703,0,-0.06350890987343938,0.33033736169504074,0.42201224201497517,0.45561424519406785,0.4714387227305421,0.48010734268884475,0.4853590501931904,0.4887776194738431,0.49112593867087406,0.49280795517385423,0.08803848839120042,0.6217931619099256,0.3791875683120017,-0.042482482577528596,-0.5367159096492071,0.4228397135417904,-0.38403834763533473,2.134339262488449e-14,1.2815304736492306e-08,5.536709474444599e-06,0.00014071972550907033,0.0009470761998267052,-2.134339262488449e-14,-1.2815304736492306e-08,-5.536709474444599e-06,-0.00014071972550907033,-0.0009470761998267052
0.2802802802802803,0,-0.0945554414889582,0.31837264271253024,0.4162981233079924,0.45231975490589904,0.4693062062718946,0.47861731145770114,0.4842602826632799,0.48793435903456805,0.4904585651197954,0.492266748387471,0.03496160907231593,0.62367455265528,0.38931032962061674,-0.08312434883496846,-0.5351142644017273,0.4175663902290415,-0.37791758845178847,2.4339874709695672e-14,1.3798196024423656e-08,5.804856579112089e-06,0.00014541817853657357,0.0009702069726969556,-2.4339874709695672e-14,-1.3798196024423656e-08,-5.804856579112089e-06,-0.00014541817853657357,-0.0009702069726969556
0.2902902902902903,0,-0.12522805876634924,0.3060930990865568,0.41040103674597267,0.44891343794949956,0.4670994324844599,0.47707468931656094,0.48312242126829635,0.48706094021936813,0.4897672394300559,0.49170606882680934,-0.019069939707798033,0.6255096204263935,0.39846243650827895,-0.12229252866485534,-0.5334801992375844,0.4119636718991923,-0.3717388612613425,2.7749319935512903e-14,1.4854146016714404e-08,6.085380467106363e-06,0.00015026305074811587,0.0009938518669208509,-2.7749319935512903e-14,-1.4854146016714404e-08,-6.085380467106363e-06,-0.00015026305074811587,-0.0009938518669208509
0.3003003003003003,0,-0.15540546851288561,0.29351087351540933,0.4043235741668775,0.44539613646601417,0.46481875054138855,0.47547964577016266,0.48194555786669163,0.4861574170127445,0.48905199536338384,0.49112593867087406,-0.0727069942345409,0.6272980898391075,0.4066179156857867,-0.15927007497907456,-0.5318137473765104,0.40603529398738664,-0.36550290395247914,3.162754417141801e-14,1.5988402488318964e-08,6.378821682784907e-06,0.0001552585349114655,0.0010180209651654963,-3.162754417141801e-14,-1.5988402488318964e-08,-6.378821682784907e-06,-0.0001552585349114655,-0.0010180209651654963
0.3103103103103103,0,-0.18496833580702157,0.28063840800618256,0.3980684066860202,0.4417687200352076,0.4624645213101625,0.47383235608335683,0.48072978746551187,0.4852238452598985,0.4883128678495903,0.49052638086808403,-0.12460465932428927,0.6290396879632203,0.4137532148383414,-0.19337806252777442,-0.5301149439691808,0.3997852550630542,-0.35921046423904957,3.603775419658852e-14,1.7206576193353462e-08,6.685742887932588e-06,0.00016040893137154931,0.001042724514187017,-3.603775419658852e-14,-1.7206576193353462e-08,-6.685742887932588e-06,-0.00016040893137154931,-0.001042724514187017
0.3203203203203203,0,-0.21379975590183448,0.2674884315714259,0.39163828352208063,0.4380320854604791,0.4600371172954957,0.472133001261848,0.47947520821272777,0.4842602826632799,0.4875498929848636,0.48990741913536473,-0.17345606572867775,0.6307341443562485,0.41984727573431896,-0.22398812464051837,-0.5283838261021196,0.3932178146713319,-0.3528622995939192,4.1051505381619547e-14,1.8514664934715733e-08,7.00672969735016e-06,0.000165718650410106,0.0010679729267002536,-4.1051505381619547e-14,-1.8514664934715733e-08,-7.00672969735016e-06,-0.000165718650410106,-0.0010679729267002536
0.3303303303303303,0,-0.24178571651847214,0.25407394764198465,0.3850360307887906,0.43418715654714635,0.457536922580393,0.47038176803230547,0.47818192138931104,0.4832667887790207,0.4867631080300063,0.4892690779572098,-0.2180254025015382,0.6323811910972295,0.4248816014970032,-0.250534121722568,-0.5266204328025216,0.3863374909622997,-0.34645917718102887,4.674978063769827e-14,1.9919079155144014e-08,7.342391542916562e-06,0.0001711922146448214,0.001093776783250937,-4.674978063769827e-14,-1.9919079155144014e-08,-7.342391542916562e-06,-0.0001711922146448214,-0.001093776783250937
0.34034034034034033,0,-0.2688155487014936,0.2404082212084824,0.3782645502528251,0.43023488387405384,0.4549643327653784,0.46857884882184586,0.4768500314010584,0.4822434250132535,0.48595255140861554,0.4886113825847128,-0.25717938786298566,0.6339805628205666,0.4288403178208249,-0.2725227234205019,-0.524824805042988,0.37914905810871735,-0.34000187378581237,5.322420561681485e-14,2.142666914068517e-08,7.693362566963276e-06,0.00017683426146823797,0.0011201468340898348,-5.322420561681485e-14,-2.142666914068517e-08,-7.693362566963276e-06,-0.00017683426146823797,-0.0011201468340898348
0.35035035035035034,0,-0.29478236445321954,0.22650476570415712,0.3713268180584417,0.426176244558562,0.45231975490589904,0.4667244417368887,0.47547964577016266,0.48119025461831677,0.48511826270520664,0.48793435903456805,-0.2899163734765961,0.6355319967499111,0.43171022792692926,-0.28954270490786926,-0.522996985746178,0.3716575435131781,-0.33349117574404347,6.057841694928901e-14,2.304475393263227e-08,8.060302545818064e-06,0.0001826495455267151,0.0011470940010483127,-6.057841694928901e-14,-2.304475393263227e-08,-8.060302545818064e-06,-0.0001826495455267151,-0.0011470940010483127
0.36036036036036034,0,-0.31958347941649234,0.21237732964202397,0.3642258834194305,0.42201224201497517,0.4496036074479184,0.4648187505413886,0.47407087512653273,0.48010734268884475,0.4842602826632799,0.4872380340880416,-0.3153923290670552,0.6370352327320804,0.4334808610668862,-0.30127278006495745,-0.5211370197893704,0.3638682248056653,-0.32692787886904373,6.892960231890872e-14,2.4781152049344904e-08,8.44389784439499e-06,0.00018864294123971872,0.001174629379414802,-6.892960231890872e-14,-2.4781152049344904e-08,-8.44389784439499e-06,-0.00018864294123971872,-0.001174629379414802
0.37037037037037035,0,-0.34312081893436674,0.19803988301957845,0.35696486727894955,0.41774390570646824,0.44681632016170614,0.4628619846344452,0.4726238331988624,0.47899475615774445,0.483378653183331,0.4865224352899119,-0.33294302588496894,0.6384900132710103,0.4341445143979808,-0.3074878200585828,-0.5192449540089387,0.3557866266327834,-0.3203127883772966,7.841023342478507e-14,2.664421412498829e-08,8.844862402727114e-06,0.00019481944535969427,0.001202764239811578,-7.841023342478507e-14,-2.664421412498829e-08,-8.844862402727114e-06,-0.00019481944535969427,-0.001202764239811578
0.38038038038038036,0,-0.3653013058809943,0.1835066035044827,0.3495469609378341,0.4133722908905732,0.4439583340738365,0.4608543590272946,0.47113863680544954,0.4778525637920585,0.48247341732080434,0.4857875909473801,-0.34210182710321674,0.6398960835617411,0.43369628806872934,-0.3080633345222778,-0.517320837204738,0.3474185172400063,-0.31364671881245687,8.917001538921176e-14,2.8642857578143924e-08,9.263938755358373e-06,0.00020118417957277384,0.0012315100300712724,-8.917001538921176e-14,-2.8642857578143924e-08,-9.263938755358373e-06,-0.00020118417957277384,-0.0012315100300712724
0.39039039039039036,0,-0.3860372287300429,0.16879186241489624,0.3419754246519829,0.4088984783582889,0.4410301013974057,0.45879609431968327,0.46961540584476497,0.47668083618871465,0.4815446192839909,0.4850335301289504,-0.3426125987584149,0.6412531915244319,0.43213411336907137,-0.3029781236910384,-0.5153647201444028,0.33876990484853026,-0.3069304939677603,1.0137807897178456e-13,3.0786603429452956e-08,9.701899084530991e-06,0.00020774239314055369,0.0012608783771125732,-1.0137807897178456e-13,-3.0786603429452956e-08,-9.701899084530991e-06,-0.00020774239314055369,-0.0012608783771125732
0.40040040040040037,0,-0.40524658840514594,0.15391021050831397,0.33425358619943746,0.40432357416687753,0.4380320854604791,0.4566874166756288,0.46805426328577354,0.47547964577016266,0.4805923044318688,0.4842602826632799,-0.334437373853316,0.6425610878384032,0.42945877381603303,-0.29231504290513327,-0.5133766555675574,0.3298470338284163,-0.3001649468068202,1.1522544507443556e-13,3.308561539398295e-08,1.0159546308125237e-05,0.00021449946558316734,0.0012908810888144604,-1.1522544507443556e-13,-3.308561539398295e-08,-1.0159546308125237e-05,-0.00021449946558316734,-0.0012908810888144604
0.41041041041041043,0,-0.42285342254077807,0.13887636359296524,0.32638483941778557,0.3996487093664151,0.43496476063277983,0.45452855779856827,0.46645533515800675,0.4742490667798976,0.4796165192718884,0.48346787913799916,-0.31775853185787833,0.6438195259762057,0.4256739190625099,-0.27625985527087166,-0.5113566981899282,0.320656380669943,-0.2933509193828309,1.309277945060259e-13,3.555074138085716e-08,1.0637715203328491e-05,0.0002214609094038604,0.0013215301558883838,-1.309277945060259e-13,-3.555074138085716e-08,-1.0637715203328491e-05,-0.0002214609094038604,-0.0013215301558883838
0.42042042042042044,0,-0.4387881058712888,0.12370518797600126,0.3183726427125303,0.394875039720163,0.4318286122506303,0.45231975490589904,0.46481875054138855,0.4729891752778712,0.47861731145770114,0.4826563508985017,-0.2929753929258552,0.6450282622377131,0.4207860715341276,-0.25509818333034767,-0.509304904707375,0.31120464975522283,-0.28648926275617465,1.4872857985885296e-13,3.819355753988524e-08,1.113727356703151e-05,0.0002286323728552706,0.0013528377537477562,-1.4872857985885296e-13,-3.819355753988524e-08,-1.113727356703151e-05,-0.0002286323728552706,-0.0013528377537477562
0.43043043043043044,0,-0.45298762556021993,0.10841168576285962,0.31022051753708,0.39000374541882915,0.4286241365401584,0.45006125070291264,0.4631446415558151,0.4717000491357906,0.477594729786832,0.4818257300467043,-0.26069526728545844,0.6461870557842355,0.41480462571691995,-0.22921060570629104,-0.5072213337998231,0.3014987689323106,-0.27958083691043917,1.6890252067718122e-13,4.1026415002482114e-08,1.1659123413970254e-05,0.0002360196427475928,0.001384816244374116,-1.6890252067718122e-13,-4.1026415002482114e-08,-1.1659123413970254e-05,-0.0002360196427475928,-0.001384816244374116
0.44044044044044045,0,-0.465395830381131,0.09301098002234601,0.3019320468450293,0.3850360307887906,0.4253518405387807,0.44775329335612635,0.4614331433504883,0.47038176803230547,0.4765488241982967,0.4809760494397774,-0.22171914192188985,0.6472956686726528,0.40774184003668246,-0.1990659792047867,-0.5051060461351075,0.29154588489419675,-0.27262651066683347,1.9175952791890517e-13,4.406248947208837e-08,1.2204202213652822e-05,0.00024362864729879274,0.0014174781781792886,-1.9175952791890517e-13,-4.406248947208837e-08,-1.2204202213652822e-05,-0.00024362864729879274,-0.0014174781781792886
0.45045045045045046,0,-0.47596365276456326,0.0775182998320989,0.29351087351540933,0.37997312399434874,0.42201224201497517,0.44539613646601417,0.45968439409300593,0.46903441344808294,0.47547964577016266,0.48010734268884475,-0.17702232524064532,0.6483538658895639,0.39961282128938663,-0.16521310013558196,-0.5029591043727181,0.2813533583652508,-0.2656271615970135,2.1764910908012975e-13,4.731583382761752e-08,1.2773484167131627e-05,0.0002514654590270307,0.0014508362958628813,-2.1764910908012975e-13,-4.731583382761752e-08,-1.2773484167131627e-05,-0.0002514654590270307,-0.0014508362958628813
0.46046046046046046,0,-0.48464930283306773,0.06194896521922761,0.2849606987515999,0.3748162767340913,0.41860586938635536,0.44299003903914136,0.4578985349582072,0.4676580686607715,0.47438724671705473,0.47921964415765433,-0.12773050230564575,0.6493614153854536,0.3904355016008387,-0.1282708500225489,-0.5007805731674579,0.2709287590978666,-0.25858367593434023,2.4696531132889297e-13,5.0801433912176394e-08,1.3367981524702597e-05,0.00025953629768542675,0.0014849035302644438,-2.4696531132889297e-13,-5.0801433912176394e-08,-1.3367981524702597e-05,-0.00025953629768542675,-0.0014849035302644438
0.47047047047047047,0,-0.4914184336569974,0.04631837201101371,0.2762852804546078,0.36956676393143556,0.4151332616360604,0.4405352654597041,0.4560757101167757,0.46625281873985375,0.47327168038760514,0.4783129889612189,-0.0750917750308521,0.6503180881088682,0.38023060791282526,-0.08891699982851116,-0.49857051917300294,0.2602798606821857,-0.2514969484835374,2.8015226664511975e-13,5.4535267688444366e-08,1.398874594563419e-05,0.00026784753323928675,0.001519693008209556,-2.8015226664511975e-13,-5.4535267688444366e-08,-1.398874594563419e-05,-0.00026784753323928675,-0.001519693008209556
